paper_id,title,decision,gt_binary,avg_score,score_0,score_1,score_2,score_3,score_4,score_5
ds3Tcnrte8,Question-Aware Knowledge Graph Prompting for Large Language Models,Withdrawn (treated as Reject),Reject,3.00,3,3,3,,,
iyGkoWP6nA,Sparse identification of nonlinear dynamics with Shallow Recurrent Decoder Networks,Withdrawn (treated as Reject),Reject,3.75,3,6,3,3,,
j4s6V1dl8m,Prover-Verifier Games improve legibility of LLM outputs,Reject,Reject,6.00,3,5,8,8,,
Egd7Vi1EuA,Towards Secure Tuning: Mitigating Security Risks Arising from Benign Instruction Fine-Tuning,Withdrawn (treated as Reject),Reject,4.50,5,5,5,3,,
MRPCIForrE,"Towards Understanding Multi-Round Large Language Model Reasoning: Approximability, Learnability and Generalizability",Reject,Reject,4.75,5,6,3,5,,
nb3VjILNVs,Low Compute Unlearning via Sparse Representations,Reject,Reject,5.75,6,6,8,3,,
jgVqCCg5XX,Revisiting the Scaling Effects of LLMs on Medical Reasoning Capabilities,Reject,Reject,4.60,3,3,5,6,6,
b9dBNNeDd3,Customize Your Visual Autoregressive Recipe with Set Autoregressive Modeling,Reject,Reject,4.60,3,5,5,5,5,
LBsr2llHz0,More Space Is All You Need: Revisiting  Molecular Representation Learning,Withdrawn (treated as Reject),Reject,5.00,5,5,5,5,,
dliIIodM6b,Bootstrapping Language Models with DPO Implicit Rewards,Accept (Poster),Accept,6.00,8,5,8,3,,
tNn6Hskmti,Asymptotic Analysis of Two-Layer Neural Networks after One Gradient Step under Gaussian Mixtures Data with Structure,Accept (Poster),Accept,6.25,6,6,5,8,,
MueN6LyTmS,Subequivariant Morphology-Behavior Co-Evolution in 3D Environments,Reject,Reject,5.20,8,6,6,5,1,
DYXl6P70aH,Benchmarking Robustness of Foundation Models for Remote Sensing,Withdrawn (treated as Reject),Reject,3.00,3,5,1,3,,
rRRgj3iIHR,AlphaDou: High-Performance End-to-End Doudizhu AI Integrating Bidding,Withdrawn (treated as Reject),Reject,3.00,3,3,3,3,,
vZK4pvHFd0,HyDance: A Novel Hybrid  Dance Generation Network with temporal and  frequency features,Reject,Reject,5.50,5,6,6,5,,
4UXIGATUTj,Forecasting Whole-Brain Neural Activity from Volumetric Video,Reject,Reject,6.33,5,6,8,,,
EMKZyZSl70,DualContrast: Unsupervised Disentangling of Content and Transformations with Implicit Parameterization,Reject,Reject,4.67,3,6,5,,,
yi3QcCGfP1,Enhancing Certified Robustness via Block Reflector Orthogonal Layers,Reject,Reject,4.80,6,3,6,6,3,
rqBc4WnvUP,Multi-view Object-Centric Learning with Identifiable Representations,Reject,Reject,3.50,3,3,3,5,,
ezzmWTm8r6,"Update larger, train faster: Stable Test-time adaptation utilizing noisy-pseudo labels",Reject,Reject,4.00,3,3,5,5,,
l6QnSQizmN,Online Reinforcement Learning in Non-Stationary Context-Driven Environments,Accept (Spotlight),Accept,7.25,5,8,8,8,,
Pq2yEKXOl7,SlotSAM: Bootstrap Segmentation Foundation Model under Real-world Shifts via Object-Centric Learning,Withdrawn (treated as Reject),Reject,4.50,5,5,5,3,,
J9Ofr1PmvX,UnSTAR: Unlearning with Self-Taught Anti-Sample Reasoning for LLMs,Reject,Reject,5.50,5,5,5,5,5,8
JVFRwCx3Dy,What Matters for In-Context Learning: A Balancing Act of Look-up and In-Weight Learning,Reject,Reject,4.00,5,5,3,3,,
h24XT5DOb2,A Foundation Model for Patient Behavior Monitoring and Suicide Detection,Reject,Reject,4.50,6,3,6,3,,
QLOGfFSB50,SPARC: Continual learning beyond experience rehearsal and model surrogates,Reject,Reject,5.40,5,5,6,6,5,
ursX3k1rTO,Wyckoff Transformer: Generation of Symmetric Crystals,Reject,Reject,5.00,3,6,6,5,5,
lHBQrqVYji,Provable Post-Deployment Deterioration Monitoring,Reject,Reject,5.00,6,5,6,3,,
SThJXvucjQ,Conservative Contextual Bandits: Beyond Linear Representations,Accept (Poster),Accept,6.67,6,6,8,,,
zno7tZVG8T,Extreme composite compression of large language models through joint optimization,Reject,Reject,4.25,6,3,3,5,,
RLzeoy4FzP,Hybrid Preferences: Learning to Route Instances for Human vs. AI Feedback,Reject,Reject,4.75,3,5,5,6,,
cPZepCZlFW,Capturing and Mitigating Gradient Aggregation Errors for Fault-Tolerant Distributed Training,Reject,Reject,3.25,3,6,1,3,,
LugcDgDjv1,Stochastically Capturing Partial Relationship among Features for Multivariate Forecasting,Withdrawn (treated as Reject),Reject,4.00,5,3,5,3,,
abOksepKfS,Geometric Neural Process Fields,Reject,Reject,5.33,6,5,6,6,6,3
OYrqvAVXiQ,EVF-SAM: Early Vision-Language Fusion For Text-Prompted Segment Anything Model,Withdrawn (treated as Reject),Reject,4.20,5,5,3,3,5,
0VP3LuzZ8K,Generalization of noisy SGD under isoperimetry,Reject,Reject,6.25,5,8,6,6,,
D1gKsJagiq,Dual-Stream Adapters for Anomaly Segmentation,Reject,Reject,4.67,3,5,6,,,
3b9SKkRAKw,LeFusion: Controllable Pathology Synthesis via Lesion-Focused Diffusion Models,Accept (Spotlight),Accept,8.00,8,8,8,8,,
J3xRByRqOz,RETRIEVAL-AUGMENTED GENERATION WITH ESTIMATION OF SOURCE RELIABILITY,Reject,Reject,4.00,5,3,5,3,,
mBrAuyd26J,Enhance Reasoning for Large Language Models with Reinforcement Learning in the Game Werewolf,Reject,Reject,4.33,5,3,5,,,
j7ZWfqCYCY,Information-Theoretical Principled Trade-off between Jailbreakability and Stealthiness on Vision Language Models,Reject,Reject,5.00,6,6,5,3,,
Zes7Wyif8G,KLay: Accelerating Arithmetic Circuits for Neurosymbolic AI,Accept (Poster),Accept,6.50,6,6,6,8,,
gcouwCx7dG,Improving the Sparse Structure Learning of Spiking Neural Networks from the View of Compression Efficiency,Accept (Spotlight),Accept,5.75,8,6,6,3,,
usFdPd4Ghs,Deep Kernel Posterior Learning under Infinite Variance Prior Weights,Accept (Poster),Accept,6.80,8,8,5,8,5,
B6AQzaQCsl,Hot PATE: Private Aggregation of Distributions  for Diverse Tasks,Reject,Reject,6.50,6,6,8,6,,
EDoD3DgivF,On Linear Representations and Pretraining Data Frequency in Language Models,Accept (Poster),Accept,6.00,6,6,6,6,,
ue1Tt3h1VC,Multiple Heads are Better than One: Mixture of Modality Knowledge Experts for Entity Representation Learning,Accept (Poster),Accept,6.60,8,6,8,6,5,
YCOVTlMFIG,$\text{Slerp}^{+}$: Spherical Linear Interpolation for Unified Compositional Retrieval,Withdrawn (treated as Reject),Reject,5.00,3,3,5,8,5,6
uy9oR0nYCW,Toward Robust Real-World Audio Deepfake Detection: Closing the Explainability Gap,Reject,Reject,2.50,1,3,5,1,,
vcX0k4rGTt,Approximating Full Conformal Prediction for Neural Network Regression with Gauss-Newton Influence,Accept (Poster),Accept,6.25,6,8,5,6,,
AfA3qNY0Fq,How Do We Select Right LLM for Each Query?,Withdrawn (treated as Reject),Reject,4.50,3,5,5,5,,
JvH4jDDcG3,Towards Calibrated Deep Clustering Network,Accept (Poster),Accept,6.40,5,5,6,8,8,
HfJxXbXlYJ,LLM2CLIP: Extending the Capability Boundaries of CLIP through Large Language Models,Withdrawn (treated as Reject),Reject,3.00,3,3,3,3,,
F9JZiGradI,MLP-KAN: Unifying Deep Representation and Function Learning,Reject,Reject,5.25,6,6,8,1,,
lvDHfy169r,Automated Rewards via LLM-Generated Progress Functions,Reject,Reject,5.75,5,5,8,5,,
v0FzmPCd1e,Selective Attention Improves Transformer,Accept (Poster),Accept,6.75,8,5,6,8,,
H9oYYou34X,Markovian Compression: Looking to the Past Helps Accelerate the Future,Reject,Reject,5.25,3,5,5,8,,
swvURjrt8z,TabDiff: a Mixed-type Diffusion Model for Tabular Data Generation,Accept (Poster),Accept,6.00,6,6,6,6,6,
jTEKTdI3K9,AVHBench: A Cross-Modal Hallucination Benchmark for Audio-Visual Large Language Models,Accept (Poster),Accept,6.20,6,5,6,8,6,
twIPSx9qHn,Cross-Embodiment Dexterous Grasping with Reinforcement Learning,Accept (Poster),Accept,5.00,3,6,6,,,
9bLdbp46Q1,Adaptive Retention & Correction: Test-Time Training for Continual Learning,Accept (Poster),Accept,6.50,6,6,8,6,,
u08UxVNdIo,Diffusion Attacker: Diffusion-Driven Prompt Manipulation for LLM Jailbreak,Withdrawn (treated as Reject),Reject,4.75,5,6,5,3,,
2L4PTJO8VQ,Descent with Misaligned Gradients and Applications to Hidden Convexity,Accept (Poster),Accept,6.50,8,6,6,6,,
f65RuQgVlp,Federated Continual Learning Goes Online: Uncertainty-Aware Memory Management for Vision Tasks and Beyond,Accept (Poster),Accept,6.25,5,6,6,8,,
Q2bJ2qgcP1,Do Contemporary Causal Inference Models Capture Real-World Heterogeneity? Findings from a Large-Scale Benchmark,Accept (Poster),Accept,6.00,6,8,6,5,5,
pOYa9nbwGr,Reducing Task Discrepancy of text encoders for Zero-Shot Composed Image Retrieval,Reject,Reject,3.40,3,3,3,3,5,
Bp0HBaMNRl,Differentiable Causal Discovery for Latent Hierarchical Causal Models,Accept (Poster),Accept,6.75,8,5,8,6,,
e8c7XDRJcg,C3T: Cross-modal Transfer Through Time for Human Action Recognition,Withdrawn (treated as Reject),Reject,4.00,5,3,5,3,,
9dFCm4uZo8,Exploring Compositionality in Vision Transformers using Wavelet Representations,Reject,Reject,5.33,6,5,5,,,
wP0nDEAlap,Less is More: Learning Reference Knowledge Using No-Reference Image Quality Assessment,Reject,Reject,4.00,5,3,3,5,,
7UTsVPcHZa,CROSS-CHANNEL ACTIVATION FUNCTION WITH PASS-THROUGH RATIO CONTROL,Reject,Reject,5.75,6,5,6,6,,
slZZnzlITo,Towards Multimodal Open Set Recognition,Reject,Reject,4.83,5,3,5,5,6,5
OqEsj4S240,Persistent Similarity in Internal Representations of Large Language Models,Reject,Reject,4.40,5,5,3,6,3,
40BTVvYQWZ,Learning and Steering Game Dynamics Towards Desirable Outcomes,Withdrawn (treated as Reject),Reject,4.60,3,5,6,6,3,
0Ag8FQ5Rr3,The Super Weight in Large Language Models,Reject,Reject,4.60,6,5,1,5,6,
0ApkwFlCxq,ComputAgeBench: Epigenetic Aging Clocks Benchmark,Reject,Reject,6.25,6,5,6,8,,
0GC81gpjOo,Cognitive Insights and Stable Coalition Matching for Fostering Multi-Agent Cooperation,Reject,Reject,4.50,3,3,6,6,,
0QZcoGdmtJ,Auditing $f$-Differential Privacy in One Run,Reject,Reject,6.25,8,8,3,6,,
0QvLISYIKM,Pointwise Information Measures as Confidence Estimators in Deep Neural Networks: A Comparative Study,Reject,Reject,5.20,3,6,6,6,5,
0a7TRHhhcS,Preference-Driven Spatial-Temporal Counting Process Models,Reject,Reject,4.50,3,6,3,6,,
0whx8MhysK,Influence-Guided Diffusion for Dataset Distillation,Accept (Poster),Accept,6.40,8,6,6,6,6,
14fFV0chUS,TRACE: Temporal Grounding Video LLM  via Causal Event Modeling,Accept (Poster),Accept,6.75,8,5,6,8,,
1F8xTfv6ah,Advancing Out-of-Distribution Detection via Local Neuroplasticity,Accept (Poster),Accept,5.25,5,6,5,5,,
1PDz4Ny1N2,Bridging Jensen Gap for Max-Min Group Fairness Optimization in Recommendation,Accept (Poster),Accept,6.60,6,8,6,8,5,
1c73HCZpbo,REVEAL-IT: REinforcement learning with Visibility of Evolving Agent poLicy for InTerpretability,Reject,Reject,4.00,5,5,3,3,,
1dkVCX4jlH,Uncertainty-Aware PPG-2-ECG for Enhanced Cardiovascular Diagnosis using Diffusion Models,Reject,Reject,5.67,5,6,6,,,
1g4s7ME93g,Super Robot View Transformer,Reject,Reject,5.00,6,3,5,5,6,
1vggIT5vvj,Cross-Attention Head Position Patterns Can Align with Human Visual Concepts in Text-to-Image Generative Models,Accept (Poster),Accept,6.50,6,6,8,6,,
1yJP5TVWih,Lambda-Skip Connections: the architectural component that prevents Rank Collapse,Accept (Poster),Accept,6.25,5,8,6,6,,
25j2ZEgwTj,How Gradient descent balances features: A dynamical analysis for two-layer neural networks,Accept (Poster),Accept,6.00,6,6,6,,,
2MqyCIxLSi,TopoTune: A Framework for Generalized Combinatorial Complex Neural Networks,Reject,Reject,6.25,5,6,8,6,,
2OMyAFjiJJ,Flow matching achieves almost minimax optimal convergence,Accept (Poster),Accept,6.00,6,6,6,6,,
2bWf4M5tRo,Enhancing Hallucination Detection with Noise Injection,Reject,Reject,4.60,5,5,5,3,5,
2c7pfOqu9k,DeFT: Decoding with Flash Tree-attention for Efficient Tree-structured LLM Inference,Accept (Spotlight),Accept,7.50,8,8,8,6,,
2kGKsyhtvh,Towards hyperparameter-free optimization with differential privacy,Accept (Spotlight),Accept,7.50,8,8,6,8,,
2m5XI3nM46,Improved Localized Machine Unlearning Through the Lens of Memorization,Reject,Reject,5.00,3,6,6,5,,
2ozEpaU02q,Enhancing Adversarial Transferability Through Exploiting Multiple Randomized Trajectories for Better Global Guidance,Reject,Reject,4.00,5,5,3,3,,
2p03KljxE9,Language-Assisted Feature Transformation for Anomaly Detection,Accept (Poster),Accept,6.00,6,8,5,5,,
2pJpFtdVNe,Preference Elicitation for Offline Reinforcement Learning,Accept (Poster),Accept,6.80,8,8,6,6,6,
2vlhdheveh,One Step Diffusion-based Super-Resolution with Time-Aware Distillation,Reject,Reject,5.40,6,5,5,6,5,
2xvisNIfdw,Unlocking Global Optimality in Bilevel Optimization: A Pilot Study,Accept (Poster),Accept,5.67,8,6,3,6,5,6
2yqAzFPT4F,Zer0-Jack: A memory-efficient gradient-based jailbreaking method for black box Multi-modal Large Language Models,Reject,Reject,5.25,8,5,3,5,,
2z1HT5lw5M,Trajectory attention for fine-grained video motion control,Accept (Poster),Accept,6.80,8,8,6,6,6,
33P4evE2ej,Stand on Two Shoulders: Dynamically Merging Tokens from General and Medical Experts,Reject,Reject,4.75,3,5,6,5,,
34syfledje,Feature Discrimination Analysis for Binary and Ternary Quantization,Reject,Reject,6.00,5,5,8,,,
3Ofy2jNsNL,ACT-IN-LLM: Adaptively Compression Vision Tokens in LLM for High-Resolution Multimodal Large Language Models,Reject,Reject,5.50,3,3,8,8,,
3QinqLlMCj,PF3plat: Pose-Free Feed-Forward 3D Gaussian Splatting,Reject,Reject,5.50,5,6,5,6,,
3fGtV4Zfgq,Fast training and sampling of Restricted Boltzmann Machines,Accept (Poster),Accept,4.25,3,5,6,3,,
3p4raemLAH,Targeted Unlearning via Single Layer Unlearning Gradient,Reject,Reject,5.75,5,5,5,8,,
4IRYGvyevW,Beyond the Lazy versus Rich Dichotomy: Geometry Insights in Feature Learning from Task-Relevant Manifold Untangling,Reject,Reject,5.60,6,5,5,6,6,
4QVgnxXVDB,3CIL: Causality-Inspired Contrastive Conditional Imitation Learning for Autonomous Driving,Reject,Reject,5.00,5,6,6,3,,
4YpMrGfldX,Scaling Transformers for Low-Bitrate High-Quality Speech Coding,Accept (Poster),Accept,7.00,6,8,8,6,,
55pCDKiS8B,Elucidating the Preconditioning in Consistency Distillation,Accept (Poster),Accept,6.00,6,6,6,6,,
57EjN072hl,COT Flow: Learning Optimal-Transport Image Sampling and Editing by Contrastive Pairs,Reject,Reject,4.33,5,3,5,,,
57NfyYxh5f,How to Probe: Simple Yet Effective Techniques for Improving Post-hoc Explanations,Accept (Poster),Accept,6.25,8,6,5,6,,
58lbAsXCoZ,Neural Fluid Simulation on Geometric Surfaces,Accept (Poster),Accept,6.25,1,10,6,8,,
5IvTw0qMKj,C$^{2}$INet: Realizing Incremental Trajectory Prediction with Prior-Aware Continual Causal Intervention,Reject,Reject,4.67,3,5,6,,,
5MBUmj5mTI,"On the Influence of Shape, Texture and Color for Learning Semantic Segmentation",Reject,Reject,5.50,5,6,6,5,,
5T3gpfUam7,Memory retaining finetuning via distillation,Reject,Reject,4.67,6,3,5,,,
5UQ0YmC2js,AdvI2I: Adversarial Image Attack on Image-to-Image Diffusion models,Reject,Reject,5.50,5,6,6,5,,
5bDBahNmmH,Cohesion: Coherence-Based Diffusion for Long-Range Dynamics Forecasting,Reject,Reject,3.80,3,5,3,3,5,
5sU32OCxgZ,TTVD: Towards a Geometric Framework for Test-Time Adaptation Based on Voronoi Diagram,Accept (Poster),Accept,6.00,6,6,6,6,,
5yDS32hKJc,Time After Time: Deep-Q Effect Estimation for Interventions on When and What to do,Accept (Poster),Accept,6.67,6,6,8,6,8,6
66NzcRQuOq,Pyramidal Flow Matching for Efficient Video Generative Modeling,Accept (Poster),Accept,7.00,8,5,6,8,8,
6S4WQD1LZR,Transformers are Universal In-context Learners,Accept (Poster),Accept,6.67,6,6,8,,,
6TLdqAZgzn,SPA: 3D Spatial-Awareness Enables Effective Embodied Representation,Accept (Poster),Accept,6.50,6,8,6,6,,
6fDjUoEQvm,HyperDAS: Towards Automating Mechanistic Interpretability with Hypernetworks,Accept (Poster),Accept,6.75,8,5,6,8,,
6jxUsDAdAu,Benign Overfitting in Out-of-Distribution Generalization of Linear Models,Accept (Poster),Accept,7.00,6,8,6,8,,
6xrDPHhwD3,A Multiscale Frequency Domain Causal Framework for Enhanced Pathological Analysis,Accept (Poster),Accept,6.00,8,3,8,5,,
6ycX677p2l,Episodic Memories Generation and Evaluation Benchmark for Large Language Models,Accept (Poster),Accept,6.60,6,6,5,8,8,
708lti8yfI,Representation of solutions of second-order linear equations in Barron space via Green's functions,Reject,Reject,5.60,5,6,6,5,6,
7BQkXXM8Fy,What Makes a Good Diffusion Planner for Decision Making?,Accept (Spotlight),Accept,7.50,8,6,10,6,,
7MYu2xO4pp,Gradient-based inference of abstract task representations for generalization in neural networks,Reject,Reject,5.25,5,6,5,5,,
7WaRh4gCXp,NextBestPath: Efficient 3D Mapping of Unseen Environments,Accept (Poster),Accept,5.00,3,6,6,5,,
7d2JwGbxhA,Object-Centric Pretraining via Target Encoder Bootstrapping,Accept (Poster),Accept,5.75,6,6,8,3,,
7lUdo8Vuqa,Generalization through variance: how noise shapes inductive biases in diffusion models,Accept (Poster),Accept,6.00,6,6,6,,,
7rzA6aEASo,No Free Lunch from Random Feature Ensembles,Reject,Reject,5.60,3,3,6,8,8,
7visV100Ms,Self-Boosting Large Language Models with  Synthetic Preference Data,Accept (Poster),Accept,6.60,6,6,8,8,5,
7wuJMvK639,Hierarchical World Models as Visual Whole-Body Humanoid Controllers,Accept (Poster),Accept,6.50,5,5,8,8,,
8BC5UfxOoG,Does Example Selection for In-Context Learning Amplify the Biases of Large Language Models?,Reject,Reject,4.67,5,3,6,,,
8CKgS18uWx,Structure-Enhanced Protein Instruction Tuning: Towards General-Purpose Protein Understanding,Reject,Reject,6.25,5,6,6,8,,
8DuJ5FK2fa,Trained Models Tell Us How to Make Them Robust to Spurious Correlation without Group Annotation,Reject,Reject,6.00,8,5,6,5,,
8UFG9D8xeU,Direct Post-Training Preference Alignment for Multi-Agent Motion Generation Model Using Implicit Feedback from Pre-training Demonstrations,Accept (Spotlight),Accept,7.33,6,8,8,,,
8bjspmAMBk,Quality Measures for Dynamic Graph Generative Models,Accept (Spotlight),Accept,7.50,8,6,8,8,,
8fYvPCB0Ja,FairDD: Fair Dataset Distillation via Adversarial Matching,Reject,Reject,5.75,6,8,6,3,,
8khcyTc4Di,Meta-Learning Neural Procedural Biases,Reject,Reject,4.00,3,3,5,5,,
8rvqpiTTFv,Sharpness-Aware Minimization: General Analysis and Improved Rates,Accept (Poster),Accept,6.00,5,5,6,8,,
8wjWm5jr1w,Multi-Granularity Semantic Revision for Large Language Model Distillation,Reject,Reject,6.00,5,5,8,6,,
92vMaHotTM,Edge Prompt Tuning for Graph Neural Networks,Accept (Poster),Accept,5.50,6,6,5,5,,
96beVMeHh9,Causal Identification for Complex Functional Longitudinal Studies,Accept (Poster),Accept,5.25,3,5,8,5,,
9EqQC2ct4H,An Efficient Framework for Crediting Data Contributors of Diffusion Models,Accept (Poster),Accept,6.00,5,8,5,,,
9GsgCUJtic,When do GFlowNets learn the right distribution?,Accept (Spotlight),Accept,7.33,8,8,6,,,
9SvRqu21m7,Multi-Student Diffusion Distillation for Better One-Step Generators,Reject,Reject,4.25,3,3,8,3,,
9UoBuhVNh6,Applications of Modular Co-Design  for De Novo 3D Molecule Generation,Reject,Reject,6.33,6,8,5,,,
9hpcTgztk8,Document-Level In-Context Few-Shot Relation Extraction via Pre-Trained Language Models,Reject,Reject,4.25,5,6,3,3,,
9mjZ800m7Y,Multi-objective Differentiable Neural Architecture Search,Accept (Poster),Accept,6.50,8,6,6,6,,
AC3713Fmhx,AugKD: Ingenious Augmentations Empower Knowledge Distillation for Image Super-Resolution,Accept (Poster),Accept,6.00,6,6,6,6,6,
AV7OXVlAyi,Mitigating Modality Prior-Induced Hallucinations in Multimodal Large Language Models via Deciphering Attention Causality,Accept (Poster),Accept,5.50,6,6,5,5,,
AcAD4VEgCX,I2VControl-Camera: Precise Video Camera Control with Adjustable Motion Strength,Accept (Poster),Accept,6.50,6,8,6,6,,
Af7CsWMUNI,In-Context Learning at Representation Level via Unlabeled Texts,Reject,Reject,5.25,6,5,5,5,,
Ah3n8U3kRT,Median Clipping for Zeroth-order Non-Smooth Convex Optimization and Multi Arm Bandit Problem with Heavy-tailed Symmetric Noise,Reject,Reject,5.50,5,6,5,6,,
AhcYq4CnfF,DiffGAD: A Diffusion-based Unsupervised Graph Anomaly Detector,Accept (Poster),Accept,6.20,5,6,6,8,6,
Ahlrf2HGJR,Repetition Improves Language Model Embeddings,Accept (Poster),Accept,6.00,6,6,6,6,,
AnPEfzBstD,Dimension Debate: Is 3D a Step Too Far for Optimizing Molecules?,Reject,Reject,3.50,3,3,5,3,,
Awsb8jhEx3,Deep Clustering with Associative Memories,Reject,Reject,5.25,6,3,6,6,,
Axc3ZD1Nds,Beyond Expected Returns: A Policy Gradient Algorithm for Cumulative Prospect Theoretic Reinforcement Learning,Reject,Reject,4.67,6,5,3,,,
B9177IHxCL,Can LLMs Generate Diverse Molecules? Towards Alignment with Structural Diversity,Reject,Reject,4.25,3,8,3,3,,
B9dYUFfzl3,VADER: Video Diffusion Alignment via Reward Gradients,Reject,Reject,6.00,8,5,6,8,6,3
BKSeNw2HIr,CBMA: Improving Conformal Prediction through Bayesian Model Averaging,Accept (Poster),Accept,6.00,6,6,6,6,,
BMfHO2lXGe,ProtMamba: a homology-aware but alignment-free protein state space model,Reject,Reject,5.75,6,5,6,6,,
BWuBDdXVnH,ControlAR: Controllable Image Generation with Autoregressive Models,Accept (Poster),Accept,6.25,5,6,8,6,,
BZQmpsuW7D,SPARK: Physics-Guided Quantitative Augmentation for Dynamical System Modeling,Reject,Reject,5.75,6,3,6,8,,
BpyHIrpUOL,PolyhedronNet: Representation Learning for Polyhedra with Surface-attributed Graph,Accept (Poster),Accept,6.00,6,6,6,6,,
Bt1vnCnAVS,Leave-One-Out Stable Conformal Prediction,Accept (Poster),Accept,6.25,5,8,6,6,,
C0Ubo0XBPn,Hierarchical Information Flow for Generalized Efficient Image Restoration,Reject,Reject,5.25,5,6,5,5,,
CEE9cAQJ10,A Graph-Based Synthetic Data Pipeline for Scaling High-Quality Data,Reject,Reject,4.67,6,3,5,,,
CIN2VRxPKU,Evaluating Deep Unlearning in Large Language Models,Reject,Reject,5.33,5,5,6,,,
CMj18BQQDK,VideoPanda: Video Panoramic Diffusion With Multi-view Attention,Reject,Reject,4.75,5,6,5,3,,
CNGkrfDhdG,Integrating Relation Dependences and Textual Semantics for Coherent Logical Reasoning over Temporal Knowledge Graph,Reject,Reject,5.50,5,5,6,6,,
CbepKhSNc0,LIAR: Leveraging Inverse Alignment to Jailbreak LLMs in Seconds,Reject,Reject,5.00,5,3,6,5,6,
CkoomnLfpS,Dynamic Neural Graph: Facilitating Temporal Dynamics Learning in Deep Weight Space,Reject,Reject,5.33,5,5,6,,,
Cpr6Wv2tfr,OPTAMI: Global Superlinear Convergence of High-order Methods,Accept (Poster),Accept,6.25,5,6,8,6,,
DCandSZ2F1,Fast Feedforward 3D Gaussian Splatting Compression,Accept (Poster),Accept,6.50,6,6,6,8,,
DI4gW8viB6,Competing Large Language Models in Multi-Agent Gaming Environments,Accept (Poster),Accept,5.75,6,6,6,5,,
DKkQtRMowq,Improving Data Efficiency via Curating LLM-Driven Rating Systems,Accept (Poster),Accept,5.75,5,6,6,6,,
DRiLWb8bJg,Stabilizing Reinforcement Learning in Differentiable Multiphysics Simulation,Accept (Spotlight),Accept,7.50,8,8,8,6,,
DhH3LbA6F6,Reinforcement learning with combinatorial actions for coupled restless bandits,Accept (Poster),Accept,6.00,6,6,6,6,6,
DoB8DmrsSS,Diffusion Guided Adversarial State Perturbations in Reinforcement Learning,Reject,Reject,4.25,6,3,5,3,,
DzGe40glxs,Interpreting Emergent Planning in Model-Free Reinforcement Learning,Accept (Oral),Accept,8.00,8,8,8,8,,
E36NHwe7Zc,Evaluating Large Language Models through Role-Guide and Self-Reflection: A Comparative Study,Accept (Poster),Accept,6.00,6,6,6,6,,
E4kuNZWost,TULiP: Test-time Uncertainty Estimation via Linearization and Weight Perturbation,Reject,Reject,5.67,5,6,6,,,
E6kQ51yfAj,Progressive LLM Alignments Using Two-Player Games,Reject,Reject,4.50,5,3,5,5,,
EW6bNEqalF,Offline RL in Regular Decision Processes: Sample Efficiency via Language Metrics,Accept (Poster),Accept,7.00,8,8,6,6,,
EXsiGFkwV6,Realistic-Gesture: Co-Speech Gesture Video Generation through Semantic-aware Gesture Representation,Reject,Reject,5.60,8,6,6,5,3,
EdKSI2ijUY,LMRL Gym: Benchmarks for Multi-Turn Reinforcement Learning with Language Models,Reject,Reject,4.25,5,3,6,3,,
EgEyoZvyDw,Long-Term 3D Point Tracking By Cost Volume Fusion,Reject,Reject,5.25,5,6,5,5,,
EyaH1wzmao,The Ramanujan Library - Automated Discovery on the Hypergraph of Integer Relations,Accept (Poster),Accept,6.33,8,3,8,,,
F6s7OApF0n,Cost-Sensitive Multi-Fidelity Bayesian Optimization,Reject,Reject,4.80,6,5,5,5,3,
F9iHSa1Iz5,Boosting Deductive Reasoning with Step Signals In RLHF,Reject,Reject,3.50,3,3,5,3,,
FEZOLWexPb,MAESTRO: Masked Encoding Set Transformer with Self-Distillation,Accept (Poster),Accept,6.50,8,6,6,6,,
FFwoaUFBVC,Leveraging free energy in pretraining model selection for improved fine-tuning,Reject,Reject,4.67,5,3,6,,,
FI45zMai6Y,A Mathematics-Inspired Learning-to-Optimize Framework for Decentralized Optimization,Reject,Reject,4.50,3,6,6,3,,
FPBce2P1er,When does compositional structure yield compositional generalization? A kernel theory.,Accept (Poster),Accept,6.75,10,6,8,3,,
FPQzXME9NK,Spherical Tree-Sliced Wasserstein Distance,Accept (Poster),Accept,6.40,6,6,8,6,6,
FQhDIGuaJ4,Wavelet Diffusion Neural Operator,Accept (Poster),Accept,6.80,8,6,6,8,6,
Fu0aggezN9,Graph-based Document Structure Analysis,Accept (Poster),Accept,7.00,8,6,8,6,,
FuXtwQs7pj,A diffusion model on toric varieties with application to protein loop modeling,Reject,Reject,4.50,5,3,5,5,,
Fur0DtynPX,GridMix: Exploring Spatial Modulation for Neural Fields in PDE Modeling,Accept (Oral),Accept,8.00,8,8,8,8,,
GQ1Tc3vHbt,"Optimizing $(L_0, L_1)$-Smooth Functions by Gradient Methods",Accept (Poster),Accept,6.50,6,6,6,8,,
GSUNPIw7Ad,Bridging Compressed Image Latents and Multimodal Large Language Models,Accept (Poster),Accept,6.00,6,6,6,6,,
GUd6zTrTBb,Zero-shot Text-based Personalized Low-Light Image Enhancement with Reflectance Guidance,Reject,Reject,5.25,6,5,5,5,,
GpdO9r73xT,The Crystal Ball Hypothesis in diffusion models: Anticipating object positions from initial noise,Accept (Poster),Accept,6.25,6,5,6,8,,
GySIAKEwtZ,Geometry of Long-Tailed Representation Learning: Rebalancing Features for Skewed Distributions,Accept (Poster),Accept,6.50,6,8,6,6,,
